"","X","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"3626",16058,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.8,0,"Sport Utility Vehicle - 2WD",2008,-500,"",NA,NA,"","","",""
"3627",16059,0,0,18,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",23.2,0,"Sport Utility Vehicle - 2WD",2008,-1750,"",NA,NA,"","","",""
"3628",16060,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Honda","Pilot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.7,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3630",16063,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Isuzu","Ascender 5-passenger 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.6,0,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"","","",""
"3631",16064,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Jeep","Commander 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.3,0,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"","","",""
"3632",16065,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Diesel","Diesel",0,0,"Jeep","Grand Cherokee 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.5,0,"Sport Utility Vehicle - 2WD",2008,-3000,"",NA,NA,"Diesel","","",""
"3633",16066,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Jeep","Grand Cherokee 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.3,0,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"","","",""
"3634",16067,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Jeep","Liberty 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",19.8,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3635",16068,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Jeep","Liberty 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",20.4,0,"Sport Utility Vehicle - 2WD",2008,-2500,"",NA,NA,"","","",""
"3636",16069,0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Jeep","Wrangler 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",18.5,0,"Sport Utility Vehicle - 2WD",2008,-4000,"",NA,NA,"","","",""
"3637",16070,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Jeep","Wrangler 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",19.6,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3638",16071,0,0,12,0,0,0,0,0,8,"Rear-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Lincoln","Navigator 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",15.3,0,"Sport Utility Vehicle - 2WD",2008,-7250,"",NA,NA,"","","",""
"3639",16073,0,0,17,0,0,0,0,0,4,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Mazda","CX-7 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",21.1,0,"Sport Utility Vehicle - 2WD",2008,-3750,"",TRUE,NA,"","","",""
"3640",16074,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Mazda","CX-9 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",19.8,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3642",16076,0,0,14,0,0,0,0,0,6,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Mercury","Mountaineer 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",17.3,0,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"","","",""
"3643",16077,0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Mercury","Mountaineer 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",16.4,0,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"","","",""
"3644",16078,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Pontiac","Torrent FWD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.8,0,"Sport Utility Vehicle - 2WD",2008,-2500,"",NA,NA,"","","",""
"3645",16079,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Suzuki","XL7 FWD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",20.2,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3646",16080,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","4Runner 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.4,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3647",16081,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",3150,0,"Premium","Premium Gasoline",0,0,"Toyota","FJ Cruiser 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.4279,0,"Sport Utility Vehicle - 2WD",2008,-4500,"",NA,NA,"","","",""
"3648",16082,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",22.1,0,"Sport Utility Vehicle - 2WD",2008,-1750,"",NA,NA,"","","",""
"3649",16084,0,0,14,0,0,0,0,0,6,"Front-Wheel Drive",3550,0,"Premium","Premium Gasoline",0,0,"Volvo","XC 90 FWD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",17.5387,0,"Sport Utility Vehicle - 2WD",2008,-6500,"",NA,NA,"","","",""
"3715",16156,0,0,18,14,0,0,0,0,6,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,19,"Chevrolet","Impala","Y","false",0,105,0,0,0,0,0,"Automatic 4-spd",22.6,17.1,"Large Cars",2008,-500,"",NA,NA,"FFV","E85","250/370",""
"3716",16157,0,0,18,13,0,0,0,0,6,"Front-Wheel Drive",2450,3200,"Gasoline or E85","Regular Gasoline",0,19,"Chevrolet","Impala","Y","false",0,105,0,0,0,0,0,"Automatic 4-spd",22.7,16.6,"Large Cars",2008,-1000,"",NA,NA,"FFV","E85","230/350",""
"3725",16168,0,0,14,11,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Avalanche 1500 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,13.3,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"FFV","E85","290/410",""
"3726",16169,0,0,14,11,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Suburban 1500 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,13.3,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"FFV","E85","290/410",""
"3727",16170,0,0,14,11,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Tahoe 1500 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,13.3,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"FFV","E85","290/410",""
"3728",16171,0,0,14,11,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon 1500 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,13.3,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"FFV","E85","290/410",""
"3729",16173,0,0,14,11,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon XL 1500 2WD","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",17.5,13.3,"Sport Utility Vehicle - 2WD",2008,-5000,"",NA,NA,"FFV","E85","290/410",""
"3745",16190,0,0,14,9,0,0,0,0,8,"Rear-Wheel Drive",3450,5100,"Gasoline or E85","Regular Gasoline",0,0,"Jeep","Commander 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.7,10.6,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"FFV","E85","230",""
"3746",16191,0,0,14,9,0,0,0,0,8,"Rear-Wheel Drive",3450,5100,"Gasoline or E85","Regular Gasoline",0,0,"Jeep","Grand Cherokee 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.7,11,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"FFV","E85","230",""
"3753",16199,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Suzuki","Grand Vitara","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.3,0,"Sport Utility Vehicle - 2WD",2008,-2500,"",NA,NA,"","","",""
"3754",16200,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Suzuki","Grand Vitara","N","false",0,0,0,0,0,0,0,"Manual 5-spd",20.3,0,"Sport Utility Vehicle - 2WD",2008,-3250,"",NA,NA,"","","",""
"3836",16319,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,14,"Cadillac","CTS","N","false",0,96,0,0,0,0,0,"Manual 6-spd",20.3,0,"Midsize Cars",2008,-2500,"",NA,NA,"","","",""
"3837",16320,0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,14,"Cadillac","CTS","N","false",0,96,0,0,0,0,0,"Manual 6-spd",19.9,0,"Midsize Cars",2008,-2500,"",NA,NA,"","","",""
"3838",16321,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Cadillac","CTS","N","false",0,96,0,0,0,0,0,"Automatic (S6)",22.2,0,"Midsize Cars",2008,-1000,"",NA,NA,"","","",""
"3839",16322,0,0,17,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,14,"Cadillac","CTS AWD","Y","false",0,96,0,0,0,0,0,"Automatic (S6)",20.9,0,"Midsize Cars",2008,-1750,"",NA,NA,"","","",""
"3840",16323,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Chrysler","Sebring","N","false",0,94,0,0,0,0,0,"Automatic 4-spd",24.2,0,"Midsize Cars",2008,-500,"",NA,NA,"","","",""
"3841",16324,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,16,"Dodge","Avenger","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",24.2,0,"Midsize Cars",2008,-500,"",NA,NA,"","","",""
"3844",16328,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","Y","false",0,98,0,0,0,0,0,"Automatic 4-spd",31.6392,0,"Midsize Cars",2008,2000,"",NA,NA,"","","",""
"3845",16329,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","Y","false",0,98,0,0,0,0,0,"Manual 5-spd",31,0,"Midsize Cars",2008,1750,"",NA,NA,"","","",""
"3849",16333,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",26.9,0,"Midsize Cars",2008,750,"",NA,NA,"","","",""
"3850",16334,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","Y","false",0,104,0,0,0,0,0,"Manual 5-spd",27.1,0,"Midsize Cars",2008,750,"",NA,NA,"","","",""
"3851",16335,0,0,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Kia","Optima","N","false",0,104,0,0,0,0,0,"Automatic 5-spd",24.6,0,"Midsize Cars",2008,0,"",NA,NA,"","","",""
"3858",16343,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Mitsubishi","Galant","N","false",0,99,0,0,0,0,0,"Automatic (S4)",25.3458,0,"Midsize Cars",2008,0,"",NA,NA,"","","",""
"3859",16344,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,13,"Mitsubishi","Galant","N","false",0,99,0,0,0,0,0,"Automatic (S5)",20.6669,0,"Midsize Cars",2008,-3000,"",NA,NA,"","","",""
"3860",16345,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",29.3254,0,"Midsize Cars",2008,1250,"",NA,NA,"","","",""
"3861",16346,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Manual 6-spd",29.3544,0,"Midsize Cars",2008,1250,"",NA,NA,"","","",""
"3862",16348,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,15,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",24.4,0,"Midsize Cars",2008,-1750,"",NA,NA,"","","",""
"3863",16349,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Premium","Premium Gasoline",0,15,"Nissan","Altima","N","false",0,101,0,0,0,0,0,"Manual 6-spd",23.3,0,"Midsize Cars",2008,-1750,"",NA,NA,"","","",""
"3864",16350,0,0,35,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,10,"Nissan","Altima Hybrid","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",46.8,0,"Midsize Cars",2008,3500,"",NA,NA,"Hybrid","","","245V Ni-MH"
"3865",16351,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,16,"Nissan","Maxima","Y","false",0,104,0,0,0,0,0,"Automatic (variable gear ratios)",23.6983,0,"Midsize Cars",2008,-2250,"",NA,NA,"","","",""
"3866",16352,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",31.9,0,"Midsize Cars",2008,2000,"",NA,NA,"","","",""
"3867",16353,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","N","false",0,97,0,0,0,0,0,"Manual 6-spd",31.4,0,"Midsize Cars",2008,1750,"",NA,NA,"","","",""
"3868",16354,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",30.3,0,"Midsize Cars",2008,1250,"",NA,NA,"","","",""
"3869",16355,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2400,0,"Premium","Premium Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Manual 6-spd",26.5756,0,"Midsize Cars",2008,-750,"",NA,NA,"","","",""
"3874",16361,0,0,48,0,0,0,0,0,4,"Front-Wheel Drive",1150,0,"Regular","Regular Gasoline",16,0,"Toyota","Prius","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",66.6,0,"Midsize Cars",2008,5500,"",NA,NA,"Hybrid","","","202V Ni-MH"
"3879",16367,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,18,"Chrysler","300 AWD","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",18.8,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3880",16368,0,0,15,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,18,"Chrysler","300 AWD","N","false",0,104,0,0,0,0,0,"Automatic 5-spd",19.2,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3881",16370,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,18,"Chrysler","300/SRT-8","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",23.1,0,"Large Cars",2008,-1000,"",NA,NA,"","","",""
"3882",16371,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,18,"Chrysler","300/SRT-8","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",21.5,0,"Large Cars",2008,-1750,"",NA,NA,"","","",""
"3883",16372,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,18,"Chrysler","300/SRT-8","N","false",0,104,0,0,0,0,0,"Automatic 5-spd",20.9,0,"Large Cars",2008,-1750,"",NA,NA,"","","",""
"3884",16373,0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,18,"Chrysler","300/SRT-8","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",18.8952,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3885",16374,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger","Y","false",0,104,0,0,0,0,0,"Automatic 4-spd",23.1,0,"Large Cars",2008,-1000,"",NA,NA,"","","",""
"3886",16375,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger","Y","false",0,104,0,0,0,0,0,"Automatic 4-spd",21.5,0,"Large Cars",2008,-1750,"",NA,NA,"","","",""
"3887",16376,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger","N","false",0,104,0,0,0,0,0,"Automatic 5-spd",20.9,0,"Large Cars",2008,-1750,"",NA,NA,"","","",""
"3888",16377,0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",18.8952,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3889",16378,0,0,15,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger AWD","N","false",0,104,0,0,0,0,0,"Automatic 5-spd",18.8,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3890",16379,0,0,15,0,0,0,0,0,8,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,16,"Dodge","Charger AWD","Y","false",0,104,0,0,0,0,0,"Automatic 5-spd",19.2,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3891",16382,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",26.5114,0,"Large Cars",2008,500,"",NA,NA,"","","",""
"3892",16383,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",0,106,0,0,0,0,0,"Manual 5-spd",27.8036,0,"Large Cars",2008,750,"",NA,NA,"","","",""
"3893",16384,0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",23.7825,0,"Large Cars",2008,-500,"",NA,NA,"","","",""
"3894",16385,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,17,"Hyundai","Azera","N","false",0,107,0,0,0,0,0,"Automatic 5-spd",22.9,0,"Large Cars",2008,-1000,"",NA,NA,"","","",""
"3895",16386,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,17,"Hyundai","Azera","N","false",0,107,0,0,0,0,0,"Automatic 5-spd",21.4,0,"Large Cars",2008,-1750,"",NA,NA,"","","",""
"3900",16391,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,16,"Kia","Amanti","N","false",0,106,0,0,0,0,0,"Automatic 5-spd",20.7,0,"Large Cars",2008,-2500,"",NA,NA,"","","",""
"3901",16393,0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,21,"Lincoln","Town Car","N","false",0,109,0,0,0,0,0,"Automatic 4-spd",18.9,0,"Large Cars",2008,-3250,"",NA,NA,"","","",""
"3903",16395,0,0,10,0,0,0,0,0,12,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,15,"Maybach","57","N","false",0,112,0,0,0,0,0,"Automatic 5-spd",12.4,0,"Large Cars",2008,-12500,"G",TRUE,NA,"","","",""
"3904",16396,0,0,10,0,0,0,0,0,12,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,15,"Maybach","57S","N","false",0,112,0,0,0,0,0,"Automatic 5-spd",12.3,0,"Large Cars",2008,-12500,"G",TRUE,NA,"","","",""
"3905",16397,0,0,10,0,0,0,0,0,12,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,15,"Maybach","62","N","false",0,114,0,0,0,0,0,"Automatic 5-spd",12.4,0,"Large Cars",2008,-12500,"G",TRUE,NA,"","","",""
"3906",16398,0,0,10,0,0,0,0,0,12,"Rear-Wheel Drive",4750,0,"Premium","Premium Gasoline",0,15,"Maybach","62S","N","false",0,114,0,0,0,0,0,"Automatic 5-spd",12.3,0,"Large Cars",2008,-12500,"G",TRUE,NA,"","","",""
"3918",16411,0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,35,"Kia","Rondo","N","false",0,108,0,0,0,0,0,"Automatic 4-spd",23.8,0,"Midsize Station Wagons",2008,-500,"",NA,NA,"","","",""
"3919",16412,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,35,"Kia","Rondo","Y","false",0,108,0,0,0,0,0,"Automatic 5-spd",22.6,0,"Midsize Station Wagons",2008,-1000,"",NA,NA,"","","",""
"3922",16416,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,37,"Volvo","V70 FWD","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",19.6,0,"Midsize Station Wagons",2008,-3750,"",NA,NA,"","","",""
"3952",16455,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chrysler","Town and Country/Voyager/Grand Voy. 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Minivan - 2WD",2008,-2500,"",NA,NA,"","","",""
"3953",16456,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Dodge","Caravan/Grand Caravan 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",20.8,0,"Minivan - 2WD",2008,-2500,"",NA,NA,"","","",""
"3954",16457,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Hyundai","Entourage","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.8,0,"Minivan - 2WD",2008,-3250,"",NA,NA,"","","",""
"3955",16459,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Kia","Sedona","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.8,0,"Minivan - 2WD",2008,-3250,"",NA,NA,"","","",""
"3956",16460,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,0,"Nissan","Quest","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.2869,0,"Minivan - 2WD",2008,-3750,"",NA,NA,"","","",""
"3957",16461,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.4004,0,"Minivan - 2WD",2008,-2500,"",NA,NA,"","","",""
"3958",16462,0,0,16,0,0,0,0,0,6,"4-Wheel or All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.6,0,"Minivan - 4WD",2008,-3250,"",NA,NA,"","","",""
"3959",16463,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Chrysler","Aspen 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.7,0,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"","","",""
"3960",16464,0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Dodge","Durango 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",16.7,0,"Sport Utility Vehicle - 2WD",2008,-6000,"",NA,NA,"","","",""
"3961",16465,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Dodge","Magnum","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.1,0,"Sport Utility Vehicle - 2WD",2008,-1000,"",NA,NA,"","","",""
"3962",16466,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Magnum","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",21.5,0,"Sport Utility Vehicle - 2WD",2008,-1750,"",NA,NA,"","","",""
"3963",16467,0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Dodge","Magnum","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.9,0,"Sport Utility Vehicle - 2WD",2008,-1750,"",NA,NA,"","","",""
