"","X","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"5919",21446,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","Y","false",0,98,0,0,0,0,0,"Automatic 4-spd",33.6,0,"Midsize Cars",2010,2250,"",NA,NA,"","","",""
"5920",21447,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra Blue","N","false",0,98,0,0,0,0,0,"Manual 5-spd",33.6478,0,"Midsize Cars",2010,2250,"",NA,NA,"","","",""
"5924",21451,19,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Toyota","Avalon","Y","false",0,107,0,0,0,0,0,"Automatic (S6)",24.5,0,"Large Cars",2010,0,"",NA,NA,"","","",""
"5979",21540,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",34.1593,0,"Midsize Cars",2010,2250,"",NA,NA,"","","",""
"5980",21541,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","N","false",0,97,0,0,0,0,0,"Manual 6-spd",30.9,0,"Midsize Cars",2010,1750,"",NA,NA,"","","",""
"5981",21542,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,13,"Nissan","Sentra","N","false",0,97,0,0,0,0,0,"Automatic (AV-S6)",30.1,0,"Midsize Cars",2010,1250,"",NA,NA,"","","",""
"5991",21586,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,14,"Hyundai","Elantra","N","false",0,98,0,0,0,0,0,"Manual 5-spd",32.3,0,"Midsize Cars",2010,2250,"",NA,NA,"","","",""
"6002",21598,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",27.3,0,"Sport Utility Vehicle - 2WD",2010,500,"",NA,NA,"","","",""
"6003",21599,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","RAV4 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.3984,0,"Sport Utility Vehicle - 2WD",2010,-500,"",NA,NA,"","","",""
"6018",21615,21,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",27.126,0,"Large Cars",2010,750,"",NA,NA,"","","",""
"6019",21616,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","N","false",0,106,0,0,0,0,0,"Manual 5-spd",27.8016,0,"Large Cars",2010,750,"",NA,NA,"","","",""
"6020",21618,19,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Honda","Accord","Y","false",0,106,0,0,0,0,0,"Automatic 5-spd",23.8,0,"Large Cars",2010,0,"",NA,NA,"","","",""
"6024",21626,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8945,0,"Sport Utility Vehicle - 2WD",2010,750,"",NA,NA,"","","",""
"6025",21628,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8945,0,"Sport Utility Vehicle - 2WD",2010,750,"",NA,NA,"","","",""
"6026",21629,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27,0,"Sport Utility Vehicle - 2WD",2010,0,"",NA,NA,"","","",""
"6030",21633,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Compass 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",29.3,0,"Sport Utility Vehicle - 2WD",2010,750,"",NA,NA,"","","",""
"6033",21636,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27,0,"Sport Utility Vehicle - 2WD",2010,0,"",NA,NA,"","","",""
"6034",21637,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Jeep","Patriot 2WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",29.3,0,"Sport Utility Vehicle - 2WD",2010,750,"",NA,NA,"","","",""
"6077",21690,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,13,"Mitsubishi","Galant","N","false",0,101,0,0,0,0,0,"Automatic (S4)",26.7574,0,"Midsize Cars",2010,500,"",NA,NA,"","","",""
"6092",21707,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Mazda","5","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",27.3,0,"Minivan - 2WD",2010,500,"",NA,NA,"","","",""
"6093",21708,21,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Mazda","5","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",26.4,0,"Minivan - 2WD",2010,0,"",NA,NA,"","","",""
"6094",21709,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Honda","CR-V 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",26.8,0,"Sport Utility Vehicle - 2WD",2010,500,"",NA,NA,"","","",""
"6095",21710,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Nissan","Rogue FWD","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.4201,0,"Sport Utility Vehicle - 2WD",2010,500,"",NA,NA,"","","",""
"6098",21713,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",24.6,0,"Sport Utility Vehicle - 2WD",2010,-500,"",NA,NA,"","","",""
"6099",21714,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Toyota","Highlander 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",22.1,0,"Sport Utility Vehicle - 2WD",2010,-1750,"",NA,NA,"","","",""
"6145",21766,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",24.8,0,"Sport Utility Vehicle - 2WD",2010,-500,"",NA,NA,"","","",""
"6146",21767,18,0,0,0,0,0,4,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Honda","Element 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",23.2,0,"Sport Utility Vehicle - 2WD",2010,-1750,"",NA,NA,"","","",""
"6197",21836,23,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",29.7154,0,"Midsize Cars",2010,1750,"",NA,NA,"","","",""
"6198",21838,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","N","false",0,101,0,0,0,0,0,"Auto(AV-S6)",25.4673,0,"Midsize Cars",2010,0,"",NA,NA,"","","",""
"6199",21839,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,15,"Nissan","Altima","N","false",0,101,0,0,0,0,0,"Manual 6-spd",22.8817,0,"Midsize Cars",2010,-1000,"",NA,NA,"","","",""
"6200",21840,35,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,10,"Nissan","Altima Hybrid","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",46.8,0,"Midsize Cars",2010,3500,"",NA,NA,"Hybrid","","","245V Ni-MH"
"6201",21841,26,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","N","false",0,94,0,0,0,0,0,"Automatic 4-spd",32.9,0,"Midsize Cars",2010,2000,"",NA,NA,"","","",""
"6202",21842,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Manual 5-spd",33.1,0,"Midsize Cars",2010,2250,"",NA,NA,"","","",""
"6203",21843,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",30.8,0,"Midsize Cars",2010,1750,"",NA,NA,"","","",""
"6204",21844,28,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Automatic (variable gear ratios)",35.8,0,"Midsize Cars",2010,2500,"",NA,NA,"","","",""
"6205",21845,26,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Manual 6-spd",33.1,0,"Midsize Cars",2010,2000,"",NA,NA,"","","",""
"6215",21856,19,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",24.4,0,"Sport Utility Vehicle - 2WD",2010,-500,"",NA,NA,"","","",""
"6231",21874,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chrysler","PT Cruiser","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.7,0,"Sport Utility Vehicle - 2WD",2010,-1000,"",NA,NA,"","","",""
"6252",21902,19,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Buick","Lacrosse/Allure","N","false",0,100,0,0,0,0,0,"Automatic (S6)",23.885,0,"Midsize Cars",2010,0,"",NA,NA,"","","",""
"6267",21920,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Accord Crosstour 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.7,0,"Sport Utility Vehicle - 2WD",2010,-1000,"",NA,NA,"","","",""
"6268",21921,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.6,0,"Sport Utility Vehicle - 2WD",2010,0,"",NA,NA,"","","",""
"6269",21922,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Hyundai","Santa Fe 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8,0,"Sport Utility Vehicle - 2WD",2010,0,"",NA,NA,"","","",""
"6270",21923,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",29,0,"Sport Utility Vehicle - 2WD",2010,1250,"",NA,NA,"","","",""
"6271",21924,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Hyundai","Tucson 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",27.3,0,"Sport Utility Vehicle - 2WD",2010,750,"",NA,NA,"","","",""
"6272",21926,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Toyota","Venza","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",26.4,0,"Sport Utility Vehicle - 2WD",2010,500,"",NA,NA,"","","",""
"6273",21927,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Venza","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",23.7,0,"Sport Utility Vehicle - 2WD",2010,-500,"",NA,NA,"","","",""
"6357",22039,19,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Buick","Regal","Y","false",0,98,0,0,0,0,0,"Automatic (S6)",24.3,0,"Midsize Cars",2011,0,"",NA,NA,"","","",""
"6367",22051,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Toyota","Camry","N","false",0,101,0,0,0,0,0,"Manual 6-spd",28,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"6368",22052,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,15,"Toyota","Camry","Y","false",0,101,0,0,0,0,0,"Automatic (S6)",27.8552,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"6369",22053,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,15,"Toyota","Camry","Y","false",0,101,0,0,0,0,0,"Automatic (S6)",24.7,0,"Midsize Cars",2011,0,"",NA,NA,"","","",""
"6370",22054,31,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",0,11,"Toyota","Camry Hybrid","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",44.2454,0,"Midsize Cars",2011,3500,"",NA,NA,"Hybrid","","","245V Ni-MH"
"6381",22068,18,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","Y","false",0,102,0,0,0,0,0,"Automatic 6-spd",22.6,0,"Large Cars",2011,-500,"",NA,NA,"","","",""
"6382",22069,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,20,"Ford","Taurus FWD","N","false",0,102,0,0,0,0,0,"Automatic (S6)",22.4,0,"Large Cars",2011,-1000,"",NA,NA,"","","",""
"6383",22070,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,17,"Hyundai","Azera","N","false",0,107,0,0,0,0,0,"Automatic 6-spd",24.6,0,"Large Cars",2011,0,"",NA,NA,"","","",""
"6384",22071,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,17,"Hyundai","Azera","Y","false",0,107,0,0,0,0,0,"Automatic 6-spd",23.3,0,"Large Cars",2011,-500,"",NA,NA,"","","",""
"6385",22072,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Hyundai","Sonata","Y","false",0,104,0,0,0,0,0,"Manual 6-spd",30.2,0,"Large Cars",2011,2000,"",NA,NA,"","","",""
"6386",22073,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Hyundai","Sonata","Y","false",0,104,0,0,0,0,0,"Automatic 6-spd",28.756,0,"Large Cars",2011,1250,"",NA,NA,"","","",""
"6391",22080,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,18,"Lincoln","MKS FWD","N","false",0,105,0,0,0,0,0,"Automatic (S6)",20.9,0,"Large Cars",2011,-2500,"",NA,NA,"","","",""
"6392",22081,20,0,0,0,0,0,6,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,14,"Toyota","Avalon","Y","false",0,107,0,0,0,0,0,"Automatic (S6)",24.7,0,"Large Cars",2011,0,"",NA,NA,"","","",""
"6453",22148,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Hyundai","Entourage","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",22.7,0,"Minivan - 2WD",2011,-1000,"",NA,NA,"","","",""
"6454",22149,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Kia","Sedona","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",22.7,0,"Minivan - 2WD",2011,-1000,"",NA,NA,"","","",""
"6455",22150,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",22.6938,0,"Minivan - 2WD",2011,-1750,"",NA,NA,"","","",""
"6456",22151,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",25.2,0,"Minivan - 2WD",2011,-1000,"",NA,NA,"","","",""
"6461",22157,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Ford","Flex FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Sport Utility Vehicle - 2WD",2011,-2500,"",NA,NA,"","","",""
"6464",22160,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Honda","Pilot 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.5891,0,"Sport Utility Vehicle - 2WD",2011,-2500,"",NA,NA,"","","",""
"6469",22165,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.9,0,"Sport Utility Vehicle - 2WD",2011,500,"",NA,NA,"","","",""
"6470",22167,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","Y","false",0,0,0,0,0,0,0,"Manual 6-spd",24.7,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"6471",22168,20,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Kia","Sorento 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.3,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"6472",22169,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Lincoln","MKT FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.3,0,"Sport Utility Vehicle - 2WD",2011,-2500,"",NA,NA,"","","",""
"6601",22354,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","Y","false",0,100,0,0,0,0,0,"Automatic (S6)",27.3967,0,"Midsize Cars",2011,750,"",NA,NA,"","","",""
"6602",22356,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","Y","false",0,100,0,0,0,0,0,"Automatic 6-spd",29,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"6603",22357,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",29,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"6604",22358,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","Y","false",0,100,0,0,0,0,0,"Manual 6-spd",27.8,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"6605",22359,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan FWD","N","false",0,100,0,0,0,0,0,"Manual 6-spd",27.8,0,"Midsize Cars",2011,500,"",NA,NA,"","","",""
"6607",22361,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion FWD","Y","false",0,100,0,0,0,0,0,"Automatic (S6)",22.4,0,"Midsize Cars",2011,-1000,"",NA,NA,"","","",""
"6609",22363,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,16,"Lincoln","MKZ FWD","N","false",0,99,0,0,0,0,0,"Automatic (S6)",22.4,0,"Midsize Cars",2011,-1000,"",NA,NA,"","","",""
"6610",22364,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,16,"Ford","Fusion S FWD","N","false",0,100,0,0,0,0,0,"Manual 6-spd",27.5,0,"Midsize Cars",2011,750,"",NA,NA,"","","",""
"6612",22367,41,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan Hybrid FWD","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",56.5,0,"Midsize Cars",2011,4500,"",NA,NA,"Hybrid","","","275V Ni-MH"
"6613",22368,41,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,11,"Lincoln","MKZ Hybrid FWD","Y","false",0,99,0,0,0,0,0,"Automatic (variable gear ratios)",56.5,0,"Midsize Cars",2011,4500,"",NA,NA,"Hybrid","","","275V Ni-MH"
"6615",22370,41,0,0,0,0,0,4,"Front-Wheel Drive",1350,0,"Regular","Regular Gasoline",0,12,"Ford","Fusion Hybrid FWD","Y","false",0,101,0,0,0,0,0,"Automatic (variable gear ratios)",56.5,0,"Midsize Cars",2011,4500,"",NA,NA,"Hybrid","","","275V Ni-MH"
"6616",22371,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,16,"Mercury","Milan S FWD","N","false",0,100,0,0,0,0,0,"Manual 6-spd",27.5,0,"Midsize Cars",2011,750,"",NA,NA,"","","",""
"6619",22374,19,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,16,"Buick","LaCrosse","Y","false",0,100,0,0,0,0,0,"Automatic (S6)",23.9,0,"Midsize Cars",2011,0,"",NA,NA,"","","",""
"6622",22378,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu","Y","false",0,95,0,0,0,0,0,"Automatic (S6)",27.8,0,"Midsize Cars",2011,1250,"",NA,NA,"","","",""
"6623",22379,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Buick","LaCrosse","Y","false",0,100,0,0,0,0,0,"Automatic (S6)",21.0527,0,"Midsize Cars",2011,-1750,"",NA,NA,"","","",""
"6624",22382,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu","N","false",0,95,0,0,0,0,0,"Automatic (S6)",21.0858,0,"Midsize Cars",2011,-1750,"",NA,NA,"","","",""
"6637",22396,28,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Automatic (variable gear ratios)",36.2681,0,"Midsize Cars",2011,2500,"",NA,NA,"","","",""
"6638",22397,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Automatic 4-spd",30.8,0,"Midsize Cars",2011,1750,"",NA,NA,"","","",""
"6639",22398,26,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Manual 6-spd",33.1,0,"Midsize Cars",2011,2000,"",NA,NA,"","","",""
"6640",22401,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","N","false",0,94,0,0,0,0,0,"Automatic 4-spd",32.7,0,"Midsize Cars",2011,2000,"",NA,NA,"","","",""
"6641",22402,26,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",18,14,"Nissan","Versa","Y","false",0,94,0,0,0,0,0,"Manual 5-spd",33.1,0,"Midsize Cars",2011,2250,"",NA,NA,"","","",""
"6643",22404,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,15,"Volvo","S80 FWD","N","false",0,98,0,0,0,0,0,"Automatic (S6)",23.6585,0,"Midsize Cars",2011,-500,"",NA,NA,"","","",""
"6649",22410,15,0,0,0,0,0,8,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,17,"Buick","Lucerne","N","false",0,104,0,0,0,0,0,"Automatic 4-spd",19,0,"Large Cars",2011,-3250,"",NA,NA,"","","",""
"6650",22412,15,0,0,0,0,0,8,"Front-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,19,"Cadillac","DTS","N","false",0,113,0,0,0,0,0,"Automatic 4-spd",19,0,"Large Cars",2011,-3250,"",NA,NA,"","","",""
"6651",22413,12,0,0,0,0,0,8,"Front-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,19,"Cadillac","Limousine","N","false",0,113,0,0,0,0,0,"Automatic 4-spd",15.0083,0,"Large Cars",2011,-7250,"G",NA,NA,"","","",""
"6652",22414,12,0,0,0,0,0,8,"Front-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,19,"Cadillac","Funeral Coach / Hearse","N","false",0,113,0,0,0,0,0,"Automatic 4-spd",14.9035,0,"Large Cars",2011,-7250,"G",NA,NA,"","","",""
"6681",22447,20,0,0,0,0,0,4,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,32,"Kia","Rondo","N","false",0,108,0,0,0,0,0,"Automatic 4-spd",24.7,0,"Midsize Station Wagons",2011,-500,"",NA,NA,"","","",""
"6682",22448,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,32,"Kia","Rondo","N","false",0,108,0,0,0,0,0,"Automatic 5-spd",22.8,0,"Midsize Station Wagons",2011,-1000,"",NA,NA,"","","",""
"6737",22508,19,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Ford","Edge FWD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",23.4,0,"Sport Utility Vehicle - 2WD",2011,-1000,"",NA,NA,"","","",""
"6738",22509,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Ford","Edge FWD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",23.3,0,"Sport Utility Vehicle - 2WD",2011,-500,"",NA,NA,"","","",""
"6739",22512,18,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Edge FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",23.3,0,"Sport Utility Vehicle - 2WD",2011,-1750,"",NA,NA,"","","",""
